camera,camera_type,exposure_s,iso_gain,bortle_class,filter,sky_temp_c,sensor_temp_c,read_noise_e,dark_current_e_s,signal_e,total_noise_e,snr_single_sub,target_snr,recommended_subs,scenario_date
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,10,-10.0,1.5,0.003,1845.1,17.4,106.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,10,0.0,1.5,0.0051,1733.6,17.41,99.6,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,10,5.0,1.5,0.0061,1672.5,17.42,96.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,10,10.0,1.5,0.0072,1776.8,17.42,102.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,15,-10.0,1.5,0.003,1959.8,17.4,112.6,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,15,0.0,1.5,0.0051,1702.0,17.41,97.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,15,5.0,1.5,0.0061,1863.3,17.42,107.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Enhance,15,10.0,1.5,0.0072,1637.9,17.42,94.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,1878.5,17.4,108.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,1705.8,17.41,98.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,1782.5,17.42,102.3,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,1752.4,17.42,100.6,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,1660.6,17.4,95.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,1744.4,17.41,100.2,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,1746.0,17.42,100.2,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,1808.0,17.42,103.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,1970.0,17.4,113.2,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,1789.2,17.41,102.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,1949.2,17.42,111.9,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,1786.2,17.42,102.5,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,1658.7,17.4,95.3,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,1702.9,17.41,97.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,1766.7,17.42,101.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,3,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,1737.1,17.42,99.7,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,0,-10.0,1.5,0.003,1481.0,24.55,60.3,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,0,0.0,1.5,0.0051,1429.3,24.56,58.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,0,5.0,1.5,0.0061,1401.6,24.56,57.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,0,10.0,1.5,0.0072,1377.6,24.57,56.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,5,-10.0,1.5,0.003,1351.6,24.55,55.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,5,0.0,1.5,0.0051,1411.0,24.56,57.5,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,5,5.0,1.5,0.0061,1276.4,24.56,52.0,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,5,10.0,1.5,0.0072,1286.9,24.57,52.4,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,10,-10.0,1.5,0.003,1325.7,24.55,54.0,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,10,0.0,1.5,0.0051,1289.2,24.56,52.5,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,10,5.0,1.5,0.0061,1428.9,24.56,58.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,10,10.0,1.5,0.0072,1248.8,24.57,50.8,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,15,-10.0,1.5,0.003,1286.2,24.55,52.4,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,15,0.0,1.5,0.0051,1491.1,24.56,60.7,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,15,5.0,1.5,0.0061,1517.3,24.56,61.8,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,None,15,10.0,1.5,0.0072,1376.6,24.57,56.0,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,0,-10.0,1.5,0.003,1654.5,24.55,67.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,0,0.0,1.5,0.0051,1746.5,24.56,71.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,0,5.0,1.5,0.0061,1502.4,24.56,61.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,0,10.0,1.5,0.0072,1631.8,24.57,66.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,5,-10.0,1.5,0.003,1523.5,24.55,62.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,5,0.0,1.5,0.0051,1623.2,24.56,66.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,5,5.0,1.5,0.0061,1816.2,24.56,73.9,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,5,10.0,1.5,0.0072,1740.0,24.57,70.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,10,-10.0,1.5,0.003,1816.6,24.55,74.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,10,0.0,1.5,0.0051,1737.5,24.56,70.7,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,10,5.0,1.5,0.0061,1691.8,24.56,68.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,10,10.0,1.5,0.0072,1740.2,24.57,70.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,15,-10.0,1.5,0.003,1708.7,24.55,69.6,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,15,0.0,1.5,0.0051,1644.1,24.56,66.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,15,5.0,1.5,0.0061,1587.3,24.56,64.6,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Enhance,15,10.0,1.5,0.0072,1662.7,24.57,67.7,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,1576.0,24.55,64.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,1651.6,24.56,67.2,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,1538.8,24.56,62.6,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,1677.7,24.57,68.3,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,1571.6,24.55,64.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,1587.6,24.56,64.6,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,1655.7,24.56,67.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,1544.2,24.57,62.9,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,1809.1,24.55,73.7,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,1638.4,24.56,66.7,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,1607.1,24.56,65.4,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,1500.1,24.57,61.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,1769.7,24.55,72.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,1697.7,24.56,69.1,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,1628.3,24.56,66.3,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,4,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,1571.7,24.57,64.0,100,2,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,0,-10.0,1.5,0.003,1321.8,30.05,44.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,0,0.0,1.5,0.0051,1372.3,30.05,45.7,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,0,5.0,1.5,0.0061,1230.0,30.06,40.9,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,0,10.0,1.5,0.0072,1168.0,30.06,38.9,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,5,-10.0,1.5,0.003,1161.5,30.05,38.7,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,5,0.0,1.5,0.0051,1135.6,30.05,37.8,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,5,5.0,1.5,0.0061,1321.5,30.06,44.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,5,10.0,1.5,0.0072,1381.3,30.06,46.0,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,10,-10.0,1.5,0.003,1384.2,30.05,46.1,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,10,0.0,1.5,0.0051,1331.6,30.05,44.3,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,10,5.0,1.5,0.0061,1174.9,30.06,39.1,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,10,10.0,1.5,0.0072,1380.4,30.06,45.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,15,-10.0,1.5,0.003,1216.6,30.05,40.5,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,15,0.0,1.5,0.0051,1218.1,30.05,40.5,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,15,5.0,1.5,0.0061,1307.2,30.06,43.5,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,None,15,10.0,1.5,0.0072,1146.4,30.06,38.1,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,0,-10.0,1.5,0.003,1610.5,30.05,53.6,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,0,0.0,1.5,0.0051,1662.4,30.05,55.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,0,5.0,1.5,0.0061,1595.2,30.06,53.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,0,10.0,1.5,0.0072,1597.2,30.06,53.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,5,-10.0,1.5,0.003,1478.8,30.05,49.2,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,5,0.0,1.5,0.0051,1380.7,30.05,45.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,5,5.0,1.5,0.0061,1600.5,30.06,53.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,5,10.0,1.5,0.0072,1541.4,30.06,51.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,10,-10.0,1.5,0.003,1635.8,30.05,54.4,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,10,0.0,1.5,0.0051,1395.9,30.05,46.4,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,10,5.0,1.5,0.0061,1453.1,30.06,48.3,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,10,10.0,1.5,0.0072,1469.9,30.06,48.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,15,-10.0,1.5,0.003,1567.4,30.05,52.2,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,15,0.0,1.5,0.0051,1599.0,30.05,53.2,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,15,5.0,1.5,0.0061,1651.4,30.06,54.9,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Enhance,15,10.0,1.5,0.0072,1450.1,30.06,48.2,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,1510.1,30.05,50.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,1369.6,30.05,45.6,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,1437.3,30.06,47.8,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,1473.9,30.06,49.0,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,1540.4,30.05,51.3,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,1503.2,30.05,50.0,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,1471.0,30.06,48.9,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,1549.5,30.06,51.5,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,1611.4,30.05,53.6,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,1433.9,30.05,47.7,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,1464.5,30.06,48.7,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,1574.0,30.06,52.4,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,1596.0,30.05,53.1,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,1610.4,30.05,53.6,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,1424.1,30.06,47.4,100,4,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,5,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,1523.9,30.06,50.7,100,3,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,0,-10.0,1.5,0.003,1231.2,34.68,35.5,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,0,0.0,1.5,0.0051,1115.4,34.69,32.2,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,0,5.0,1.5,0.0061,1124.0,34.69,32.4,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,0,10.0,1.5,0.0072,1250.5,34.69,36.0,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,5,-10.0,1.5,0.003,1051.8,34.68,30.3,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,5,0.0,1.5,0.0051,1186.9,34.69,34.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,5,5.0,1.5,0.0061,1219.8,34.69,35.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,5,10.0,1.5,0.0072,1060.4,34.69,30.6,100,10,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,10,-10.0,1.5,0.003,1188.9,34.68,34.3,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,10,0.0,1.5,0.0051,1133.1,34.69,32.7,100,9,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,10,5.0,1.5,0.0061,1220.5,34.69,35.2,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,10,10.0,1.5,0.0072,1232.9,34.69,35.5,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,15,-10.0,1.5,0.003,1224.9,34.68,35.3,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,15,0.0,1.5,0.0051,1040.7,34.69,30.0,100,11,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,15,5.0,1.5,0.0061,1198.6,34.69,34.6,100,8,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,None,15,10.0,1.5,0.0072,1236.1,34.69,35.6,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,0,-10.0,1.5,0.003,1401.2,34.68,40.4,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,0,0.0,1.5,0.0051,1395.6,34.69,40.2,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,0,5.0,1.5,0.0061,1243.5,34.69,35.8,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,0,10.0,1.5,0.0072,1465.4,34.69,42.2,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,5,-10.0,1.5,0.003,1243.9,34.68,35.9,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,5,0.0,1.5,0.0051,1317.0,34.69,38.0,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,5,5.0,1.5,0.0061,1484.5,34.69,42.8,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,5,10.0,1.5,0.0072,1491.1,34.69,43.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,10,-10.0,1.5,0.003,1502.6,34.68,43.3,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,10,0.0,1.5,0.0051,1361.5,34.69,39.3,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,10,5.0,1.5,0.0061,1279.7,34.69,36.9,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,10,10.0,1.5,0.0072,1364.7,34.69,39.3,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,15,-10.0,1.5,0.003,1259.2,34.68,36.3,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,15,0.0,1.5,0.0051,1469.9,34.69,42.4,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,15,5.0,1.5,0.0061,1384.6,34.69,39.9,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Enhance,15,10.0,1.5,0.0072,1341.9,34.69,38.7,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,0,-10.0,1.5,0.003,1253.0,34.68,36.1,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,0,0.0,1.5,0.0051,1342.1,34.69,38.7,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,0,5.0,1.5,0.0061,1468.2,34.69,42.3,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,0,10.0,1.5,0.0072,1423.7,34.69,41.0,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,5,-10.0,1.5,0.003,1253.8,34.68,36.2,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,5,0.0,1.5,0.0051,1275.0,34.69,36.8,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,5,5.0,1.5,0.0061,1338.5,34.69,38.6,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,5,10.0,1.5,0.0072,1258.9,34.69,36.3,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,10,-10.0,1.5,0.003,1486.8,34.68,42.9,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,10,0.0,1.5,0.0051,1409.7,34.69,40.6,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,10,5.0,1.5,0.0061,1257.1,34.69,36.2,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,10,10.0,1.5,0.0072,1446.8,34.69,41.7,100,5,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,15,-10.0,1.5,0.003,1332.0,34.68,38.4,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,15,0.0,1.5,0.0051,1298.2,34.69,37.4,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,15,5.0,1.5,0.0061,1387.1,34.69,40.0,100,6,2025-12-11
ZWO ASI533MC Pro,Cooled,180,3200,6,Optolong L-Quad Enhance,15,10.0,1.5,0.0072,1234.9,34.69,35.6,100,7,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,0,-10.0,1.5,0.003,1986.2,20.07,98.9,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,0,0.0,1.5,0.0051,2137.5,20.09,106.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,0,5.0,1.5,0.0061,2171.2,20.09,108.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,0,10.0,1.5,0.0072,1937.0,20.1,96.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,5,-10.0,1.5,0.003,2057.0,20.07,102.5,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,5,0.0,1.5,0.0051,1890.7,20.09,94.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,5,5.0,1.5,0.0061,2024.1,20.09,100.7,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,5,10.0,1.5,0.0072,1901.6,20.1,94.6,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,10,-10.0,1.5,0.003,2028.5,20.07,101.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,10,0.0,1.5,0.0051,1868.7,20.09,93.0,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,10,5.0,1.5,0.0061,2176.5,20.09,108.3,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,10,10.0,1.5,0.0072,2154.8,20.1,107.2,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,15,-10.0,1.5,0.003,1934.8,20.07,96.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,15,0.0,1.5,0.0051,2110.7,20.09,105.1,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,15,5.0,1.5,0.0061,1838.2,20.09,91.5,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,None,15,10.0,1.5,0.0072,2096.1,20.1,104.3,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,Optolong L-Enhance,0,-10.0,1.5,0.003,2295.6,20.07,114.4,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,Optolong L-Enhance,0,0.0,1.5,0.0051,2225.1,20.09,110.8,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,Optolong L-Enhance,0,5.0,1.5,0.0061,2485.5,20.09,123.7,100,1,2025-12-11
ZWO ASI533MC Pro,Cooled,240,800,3,Optolong L-Enhance,0,10.0,1.5,0.0072,2385.5,20.1,118.7,100,1,2025-12-11
